timestamp,src_ip,dst_ip,src_port,dst_port,protocol,packet_count,byte_count,flow_duration,suspicious
2024-01-01 14:44:00,192.168.1.132,10.0.0.232,47864,22,TCP,12,3542,24,1
2024-01-01 14:45:00,192.168.1.36,10.0.0.113,45719,445,TCP,12,2752,3,0
2024-01-01 14:46:00,192.168.1.70,10.0.0.76,40697,445,TCP,8,2466,53,0
2024-01-01 14:47:00,192.168.1.252,10.0.0.219,20242,443,TCP,12,4179,41,0
2024-01-01 14:48:00,192.168.1.159,10.0.0.72,13476,8080,ICMP,11,2679,18,0
2024-01-01 14:49:00,192.168.1.19,10.0.0.89,59366,443,TCP,9,3272,16,0
2024-01-01 14:50:00,192.168.1.189,10.0.0.46,50004,3389,TCP,10,2219,68,1
2024-01-01 14:51:00,192.168.1.108,10.0.0.196,19975,53,TCP,10,4058,10,0
2024-01-01 14:52:00,192.168.1.182,10.0.0.33,2331,445,TCP,16,4470,8,0
2024-01-01 14:53:00,192.168.1.167,10.0.0.1,15876,443,ICMP,8,2458,84,0
2024-01-01 14:54:00,192.168.1.91,10.0.0.147,26256,8080,TCP,14,2875,49,0
2024-01-01 14:55:00,192.168.1.202,10.0.0.31,36452,443,TCP,12,3562,51,0
2024-01-01 14:56:00,192.168.1.90,10.0.0.208,44195,445,TCP,7,2179,6,0
2024-01-01 14:57:00,192.168.1.19,10.0.0.142,27509,22,TCP,6,1774,4,0
2024-01-01 14:58:00,192.168.1.39,10.0.0.53,53906,443,UDP,8,2174,1,0
2024-01-01 14:59:00,192.168.1.126,10.0.0.48,11262,3389,TCP,12,3032,8,1
2024-01-01 15:00:00,192.168.1.195,10.0.0.69,39999,3389,TCP,10,3565,44,1
2024-01-01 15:01:00,192.168.1.173,10.0.0.105,53338,80,UDP,13,3920,8,0
2024-01-01 15:02:00,192.168.1.141,10.0.0.90,2164,445,TCP,11,4147,39,0
2024-01-01 15:03:00,192.168.1.242,10.0.0.190,64353,80,TCP,11,3010,8,0
2024-01-01 15:04:00,192.168.1.220,10.0.0.220,25866,443,TCP,13,3617,15,0
2024-01-01 15:05:00,192.168.1.126,10.0.0.194,27445,80,ICMP,8,2726,122,0
2024-01-01 15:06:00,192.168.1.58,10.0.0.242,2732,443,TCP,9,1969,8,0
2024-01-01 15:07:00,192.168.1.148,10.0.0.192,4654,443,TCP,9,2153,14,0
2024-01-01 15:08:00,192.168.1.220,10.0.0.198,20619,443,TCP,8,2838,10,0
2024-01-01 15:09:00,192.168.1.200,10.0.0.63,11509,80,TCP,12,2896,3,0
2024-01-01 15:10:00,192.168.1.61,10.0.0.73,29332,80,TCP,11,2299,20,0
2024-01-01 15:11:00,192.168.1.127,10.0.0.161,45813,443,TCP,5,1967,14,0
2024-01-01 15:12:00,192.168.1.105,10.0.0.169,56714,8080,TCP,14,3224,35,0
2024-01-01 15:13:00,192.168.1.167,10.0.0.89,27110,445,TCP,14,4328,51,0
2024-01-01 15:14:00,192.168.1.1,10.0.0.176,17883,80,TCP,10,3034,23,0
2024-01-01 15:15:00,192.168.1.131,10.0.0.13,8708,443,UDP,9,1435,1,0
2024-01-01 15:16:00,192.168.1.205,10.0.0.73,26576,80,ICMP,8,2293,28,0
2024-01-01 15:17:00,192.168.1.92,10.0.0.245,2231,22,TCP,10,3224,1,0
2024-01-01 15:18:00,192.168.1.190,10.0.0.77,47123,3389,TCP,13,4130,28,0
2024-01-01 15:19:00,192.168.1.249,10.0.0.159,2984,443,TCP,13,4487,34,0
2024-01-01 15:20:00,192.168.1.191,10.0.0.233,1581,80,TCP,4,1122,6,0
2024-01-01 15:21:00,192.168.1.252,10.0.0.203,30713,80,UDP,12,4027,51,0
2024-01-01 15:22:00,192.168.1.113,10.0.0.68,49675,22,TCP,14,3717,72,0
2024-01-01 15:23:00,192.168.1.153,10.0.0.98,14917,53,TCP,11,2524,50,0
2024-01-01 15:24:00,192.168.1.56,10.0.0.125,33296,445,UDP,10,2351,10,0
2024-01-01 15:25:00,192.168.1.161,10.0.0.102,1906,80,TCP,15,3403,26,0
2024-01-01 15:26:00,192.168.1.166,10.0.0.238,60562,80,TCP,10,3504,73,0
2024-01-01 15:27:00,192.168.1.117,10.0.0.132,38553,445,TCP,7,1569,11,0
2024-01-01 15:28:00,192.168.1.134,10.0.0.102,61035,445,TCP,9,2823,51,0
2024-01-01 15:29:00,192.168.1.58,10.0.0.19,39659,443,TCP,10,2867,1,0
2024-01-01 15:30:00,192.168.1.44,10.0.0.198,57139,80,UDP,12,3538,1,0
2024-01-01 15:31:00,192.168.1.173,10.0.0.226,30559,22,UDP,11,4049,42,0
2024-01-01 15:32:00,192.168.1.160,10.0.0.82,13893,443,TCP,6,1668,42,0
2024-01-01 15:33:00,192.168.1.173,10.0.0.141,8190,443,UDP,7,2314,46,0
2024-01-01 15:34:00,192.168.1.61,10.0.0.233,14006,22,TCP,7,2113,79,0
2024-01-01 15:35:00,192.168.1.47,10.0.0.23,41721,443,UDP,6,1754,3,0
2024-01-01 15:36:00,192.168.1.149,10.0.0.83,39139,22,TCP,13,5394,7,0
2024-01-01 15:37:00,192.168.1.80,10.0.0.109,8293,8080,UDP,10,2279,70,0
2024-01-01 15:38:00,192.168.1.118,10.0.0.75,59978,443,UDP,11,4009,5,0
2024-01-01 15:39:00,192.168.1.213,10.0.0.129,29088,22,TCP,10,3328,34,0
2024-01-01 15:40:00,192.168.1.203,10.0.0.88,58301,443,UDP,16,4416,22,0
2024-01-01 15:41:00,192.168.1.252,10.0.0.254,14551,443,UDP,11,4196,2,0
2024-01-01 15:42:00,192.168.1.229,10.0.0.54,3478,445,UDP,8,1660,10,0
2024-01-01 15:43:00,192.168.1.164,10.0.0.199,21902,443,TCP,9,2465,22,0
2024-01-01 15:44:00,192.168.1.227,10.0.0.89,52122,443,UDP,13,3114,57,0
2024-01-01 15:45:00,192.168.1.147,10.0.0.213,63178,8080,UDP,12,3847,36,0
2024-01-01 15:46:00,192.168.1.20,10.0.0.143,14015,443,TCP,8,1954,29,0
2024-01-01 15:47:00,192.168.1.185,10.0.0.65,3832,445,ICMP,12,3859,20,0
2024-01-01 15:48:00,192.168.1.146,10.0.0.76,40434,443,TCP,6,1744,10,0
2024-01-01 15:49:00,192.168.1.47,10.0.0.250,37617,443,TCP,7,1932,3,0
2024-01-01 15:50:00,192.168.1.233,10.0.0.199,37328,80,TCP,10,3194,15,0
2024-01-01 15:51:00,192.168.1.49,10.0.0.143,31410,443,TCP,8,2292,1,0
2024-01-01 15:52:00,192.168.1.14,10.0.0.149,56244,53,TCP,9,2210,7,0
2024-01-01 15:53:00,192.168.1.143,10.0.0.147,49101,53,TCP,6,2640,16,0
2024-01-01 15:54:00,192.168.1.159,10.0.0.60,4826,80,ICMP,14,3858,16,0
2024-01-01 15:55:00,192.168.1.1,10.0.0.93,29777,80,TCP,9,1702,1,1
2024-01-01 15:56:00,192.168.1.117,10.0.0.217,22107,53,TCP,12,3094,26,0
2024-01-01 15:57:00,192.168.1.54,10.0.0.161,19378,445,TCP,12,2839,23,0
2024-01-01 15:58:00,192.168.1.118,10.0.0.49,23214,80,TCP,12,4095,2,0
2024-01-01 15:59:00,192.168.1.3,10.0.0.224,7166,443,UDP,10,3160,86,0
2024-01-01 16:00:00,192.168.1.144,10.0.0.241,29422,443,TCP,10,3199,3,0
2024-01-01 16:01:00,192.168.1.215,10.0.0.35,52995,445,UDP,14,3940,57,0
2024-01-01 16:02:00,192.168.1.185,10.0.0.172,42886,80,TCP,15,4290,1,0
2024-01-01 16:03:00,192.168.1.203,10.0.0.102,34156,80,TCP,8,2251,64,0
2024-01-01 16:04:00,192.168.1.12,10.0.0.218,54434,8080,TCP,5,1479,1,0
2024-01-01 16:05:00,192.168.1.74,10.0.0.11,20527,80,TCP,11,3759,42,0
2024-01-01 16:06:00,192.168.1.224,10.0.0.99,60926,443,TCP,15,4752,13,0
2024-01-01 16:07:00,192.168.1.16,10.0.0.200,49480,443,TCP,5,1625,40,0
2024-01-01 16:08:00,192.168.1.200,10.0.0.110,35655,443,TCP,10,3249,15,0
2024-01-01 16:09:00,192.168.1.102,10.0.0.206,17523,443,UDP,8,2753,2,0
2024-01-01 16:10:00,192.168.1.204,10.0.0.74,40876,443,TCP,11,3458,43,0
2024-01-01 16:11:00,192.168.1.152,10.0.0.194,9040,80,TCP,10,3179,2,0
2024-01-01 16:12:00,192.168.1.156,10.0.0.174,3408,443,TCP,17,6110,76,0
2024-01-01 16:13:00,192.168.1.117,10.0.0.9,63344,53,TCP,10,2667,1,0
2024-01-01 16:14:00,192.168.1.8,10.0.0.3,16096,8080,UDP,9,2314,19,0
2024-01-01 16:15:00,192.168.1.122,10.0.0.85,37727,80,TCP,5,1203,38,0
2024-01-01 16:16:00,192.168.1.92,10.0.0.26,46919,80,TCP,8,2473,14,0
2024-01-01 16:17:00,192.168.1.164,10.0.0.72,15506,443,ICMP,10,2073,7,0
2024-01-01 16:18:00,192.168.1.90,10.0.0.48,41534,443,TCP,11,3554,42,0
2024-01-01 16:19:00,192.168.1.136,10.0.0.194,49957,443,TCP,10,2945,46,0
2024-01-01 16:20:00,192.168.1.186,10.0.0.198,22850,3389,TCP,10,3567,76,1
2024-01-01 16:21:00,192.168.1.60,10.0.0.156,3514,80,TCP,8,2131,14,0
2024-01-01 16:22:00,192.168.1.178,10.0.0.117,57156,22,UDP,16,4637,21,0
2024-01-01 16:23:00,192.168.1.28,10.0.0.221,47116,443,UDP,4,1424,13,0
2024-01-01 16:24:00,192.168.1.220,10.0.0.154,26542,3389,ICMP,15,5537,8,1
2024-01-01 16:25:00,192.168.1.101,10.0.0.153,25069,80,TCP,9,2393,41,0
2024-01-01 16:26:00,192.168.1.41,10.0.0.12,51900,443,TCP,9,2781,12,0
2024-01-01 16:27:00,192.168.1.228,10.0.0.133,27934,443,UDP,11,3461,16,0
2024-01-01 16:28:00,192.168.1.192,10.0.0.226,25590,445,TCP,7,2230,15,0
2024-01-01 16:29:00,192.168.1.155,10.0.0.48,52943,445,TCP,8,2294,37,0
2024-01-01 16:30:00,192.168.1.246,10.0.0.37,34929,443,TCP,8,2912,74,0
2024-01-01 16:31:00,192.168.1.191,10.0.0.207,28127,80,TCP,6,1233,32,0
2024-01-01 16:32:00,192.168.1.145,10.0.0.44,54293,443,TCP,12,3347,19,0
2024-01-01 16:33:00,192.168.1.201,10.0.0.228,37212,80,UDP,11,3546,45,0
2024-01-01 16:34:00,192.168.1.161,10.0.0.15,6869,3389,UDP,5,1614,30,1
2024-01-01 16:35:00,192.168.1.245,10.0.0.43,22186,53,TCP,12,4411,1,0
2024-01-01 16:36:00,192.168.1.212,10.0.0.176,37698,3389,TCP,14,5038,3,1
2024-01-01 16:37:00,192.168.1.205,10.0.0.87,53813,53,TCP,12,3428,1,0
2024-01-01 16:38:00,192.168.1.220,10.0.0.70,20361,443,UDP,9,3284,18,0
2024-01-01 16:39:00,192.168.1.240,10.0.0.46,23337,80,TCP,10,2642,52,0
2024-01-01 16:40:00,192.168.1.157,10.0.0.242,27967,8080,TCP,9,3118,11,0
2024-01-01 16:41:00,192.168.1.141,10.0.0.108,13437,443,TCP,4,1562,14,0
2024-01-01 16:42:00,192.168.1.46,10.0.0.123,1300,3389,TCP,9,3246,72,1
2024-01-01 16:43:00,192.168.1.35,10.0.0.171,52175,443,TCP,12,3663,54,0
2024-01-01 16:44:00,192.168.1.253,10.0.0.237,18635,80,UDP,3,850,32,0
2024-01-01 16:45:00,192.168.1.134,10.0.0.21,40129,445,TCP,8,1788,9,0
2024-01-01 16:46:00,192.168.1.82,10.0.0.151,12968,80,TCP,6,1893,3,0
2024-01-01 16:47:00,192.168.1.115,10.0.0.107,53911,445,TCP,16,3907,1,0
2024-01-01 16:48:00,192.168.1.197,10.0.0.247,16930,445,TCP,7,1822,3,0
2024-01-01 16:49:00,192.168.1.47,10.0.0.80,50871,8080,UDP,9,2164,10,0
2024-01-01 16:50:00,192.168.1.153,10.0.0.47,59677,3389,TCP,10,2769,24,1
2024-01-01 16:51:00,192.168.1.194,10.0.0.117,21560,443,UDP,12,3583,1,0
2024-01-01 16:52:00,192.168.1.10,10.0.0.124,58077,445,TCP,8,2509,4,0
2024-01-01 16:53:00,192.168.1.56,10.0.0.143,57646,443,TCP,10,2699,5,0
2024-01-01 16:54:00,192.168.1.30,10.0.0.25,28834,443,TCP,7,2474,29,0
2024-01-01 16:55:00,192.168.1.242,10.0.0.36,13330,443,TCP,6,1737,28,0
2024-01-01 16:56:00,192.168.1.251,10.0.0.203,57713,443,TCP,11,2866,24,0
2024-01-01 16:57:00,192.168.1.109,10.0.0.51,11527,443,UDP,13,4047,8,0
2024-01-01 16:58:00,192.168.1.5,10.0.0.15,20249,443,TCP,7,2787,13,0
2024-01-01 16:59:00,192.168.1.119,10.0.0.68,38000,443,TCP,12,3801,3,0
2024-01-01 17:00:00,192.168.1.248,10.0.0.21,61927,445,UDP,15,4227,7,0
2024-01-01 17:01:00,192.168.1.33,10.0.0.141,12614,80,UDP,12,2683,68,0
2024-01-01 17:02:00,192.168.1.118,10.0.0.214,58909,445,TCP,9,2601,116,0
2024-01-01 17:03:00,192.168.1.65,10.0.0.19,11910,3389,ICMP,9,2805,31,1
2024-01-01 17:04:00,192.168.1.146,10.0.0.34,13890,53,TCP,9,2525,74,0
2024-01-01 17:05:00,192.168.1.224,10.0.0.78,2112,443,TCP,3,650,30,1
2024-01-01 17:06:00,192.168.1.239,10.0.0.125,4387,8080,UDP,6,1544,1,0
2024-01-01 17:07:00,192.168.1.177,10.0.0.196,33816,22,TCP,5,1863,171,0
2024-01-01 17:08:00,192.168.1.11,10.0.0.240,10788,53,TCP,8,2973,3,0
2024-01-01 17:09:00,192.168.1.85,10.0.0.117,56320,22,TCP,16,4090,34,0
2024-01-01 17:10:00,192.168.1.26,10.0.0.52,61326,445,UDP,9,3002,8,0
2024-01-01 17:11:00,192.168.1.63,10.0.0.238,55844,445,UDP,10,2410,14,1
2024-01-01 17:12:00,192.168.1.217,10.0.0.27,21644,443,TCP,8,2961,31,0
2024-01-01 17:13:00,192.168.1.86,10.0.0.157,43751,80,TCP,9,2810,17,0
2024-01-01 17:14:00,192.168.1.59,10.0.0.239,13959,8080,TCP,13,4517,8,0
2024-01-01 17:15:00,192.168.1.27,10.0.0.156,9092,443,TCP,11,2356,12,0
2024-01-01 17:16:00,192.168.1.177,10.0.0.35,52411,445,TCP,8,2671,12,0
2024-01-01 17:17:00,192.168.1.205,10.0.0.136,8319,80,UDP,7,2097,96,0
2024-01-01 17:18:00,192.168.1.161,10.0.0.144,42184,80,TCP,10,3425,48,0
2024-01-01 17:19:00,192.168.1.98,10.0.0.106,12414,445,TCP,17,5877,18,0
2024-01-01 17:20:00,192.168.1.105,10.0.0.164,42240,3389,TCP,11,3336,6,1
2024-01-01 17:21:00,192.168.1.99,10.0.0.158,21155,53,TCP,11,2969,49,0
2024-01-01 17:22:00,192.168.1.129,10.0.0.146,30242,443,UDP,8,2711,5,0
2024-01-01 17:23:00,192.168.1.149,10.0.0.2,11457,3389,TCP,8,2375,7,1
2024-01-01 17:24:00,192.168.1.240,10.0.0.177,16062,443,TCP,3,769,13,0
2024-01-01 17:25:00,192.168.1.55,10.0.0.77,53351,443,TCP,9,2285,63,0
2024-01-01 17:26:00,192.168.1.6,10.0.0.132,29206,3389,TCP,9,2035,4,1
2024-01-01 17:27:00,192.168.1.220,10.0.0.90,12552,443,TCP,9,2470,3,0
2024-01-01 17:28:00,192.168.1.209,10.0.0.89,22305,443,TCP,17,6037,20,0
2024-01-01 17:29:00,192.168.1.197,10.0.0.94,55213,443,TCP,10,3088,9,0
2024-01-01 17:30:00,192.168.1.95,10.0.0.203,49535,8080,TCP,10,2735,25,0
2024-01-01 17:31:00,192.168.1.133,10.0.0.7,57603,80,TCP,8,2721,18,0
2024-01-01 17:32:00,192.168.1.102,10.0.0.95,9629,3389,TCP,10,2583,17,1
2024-01-01 17:33:00,192.168.1.3,10.0.0.108,35806,80,ICMP,8,2438,3,0
2024-01-01 17:34:00,192.168.1.181,10.0.0.74,2405,443,TCP,9,2619,4,0
2024-01-01 17:35:00,192.168.1.23,10.0.0.39,2122,8080,TCP,19,6440,51,0
2024-01-01 17:36:00,192.168.1.229,10.0.0.141,20834,80,TCP,9,1990,65,0
2024-01-01 17:37:00,192.168.1.53,10.0.0.159,53831,80,TCP,9,2317,8,0
2024-01-01 17:38:00,192.168.1.165,10.0.0.71,25346,80,UDP,7,1526,3,0
2024-01-01 17:39:00,192.168.1.202,10.0.0.191,42893,443,TCP,10,2870,1,0
2024-01-01 17:40:00,192.168.1.202,10.0.0.56,33979,53,TCP,13,4687,28,0
2024-01-01 17:41:00,192.168.1.83,10.0.0.241,62412,22,TCP,8,2197,37,0
2024-01-01 17:42:00,192.168.1.145,10.0.0.170,45740,8080,TCP,8,2195,13,0
2024-01-01 17:43:00,192.168.1.85,10.0.0.189,11231,443,UDP,7,2405,34,0
2024-01-01 17:44:00,192.168.1.78,10.0.0.42,22817,443,TCP,7,2473,37,0
2024-01-01 17:45:00,192.168.1.201,10.0.0.184,3116,445,TCP,10,2955,82,0
2024-01-01 17:46:00,192.168.1.110,10.0.0.36,29244,443,TCP,7,2339,2,0
2024-01-01 17:47:00,192.168.1.1,10.0.0.84,19538,443,TCP,13,3199,6,0
2024-01-01 17:48:00,192.168.1.51,10.0.0.196,39034,22,TCP,12,4426,2,0
2024-01-01 17:49:00,192.168.1.173,10.0.0.118,9573,80,UDP,13,5296,60,0
2024-01-01 17:50:00,192.168.1.205,10.0.0.7,23055,443,TCP,7,2282,47,0
2024-01-01 17:51:00,192.168.1.4,10.0.0.54,6209,22,UDP,6,1174,25,0
2024-01-01 17:52:00,192.168.1.190,10.0.0.129,16295,443,TCP,10,2720,2,0
2024-01-01 17:53:00,192.168.1.193,10.0.0.172,6800,443,TCP,12,3967,9,0
2024-01-01 17:54:00,192.168.1.113,10.0.0.120,60790,443,TCP,12,3347,10,0
2024-01-01 17:55:00,192.168.1.232,10.0.0.173,13473,80,UDP,8,2908,24,0
2024-01-01 17:56:00,192.168.1.32,10.0.0.106,25321,443,TCP,8,2635,8,0
2024-01-01 17:57:00,192.168.1.34,10.0.0.47,57723,3389,TCP,13,3440,2,1
2024-01-01 17:58:00,192.168.1.92,10.0.0.123,41615,445,TCP,8,2412,39,0
2024-01-01 17:59:00,192.168.1.95,10.0.0.141,16741,80,TCP,10,2553,10,0
2024-01-01 18:00:00,192.168.1.72,10.0.0.119,41147,445,TCP,7,2036,18,1
2024-01-01 18:01:00,192.168.1.39,10.0.0.150,40257,443,UDP,7,1905,4,0
2024-01-01 18:02:00,192.168.1.154,10.0.0.118,46529,443,ICMP,16,5739,48,0
2024-01-01 18:03:00,192.168.1.250,10.0.0.21,51673,443,TCP,14,5681,25,0
2024-01-01 18:04:00,192.168.1.162,10.0.0.214,47116,80,UDP,11,2512,69,0
2024-01-01 18:05:00,192.168.1.182,10.0.0.220,64695,80,TCP,13,2649,20,0
2024-01-01 18:06:00,192.168.1.118,10.0.0.137,11374,443,TCP,6,1726,85,0
2024-01-01 18:07:00,192.168.1.3,10.0.0.26,31646,443,TCP,13,2913,66,0
2024-01-01 18:08:00,192.168.1.123,10.0.0.9,36347,445,TCP,9,2720,25,0
2024-01-01 18:09:00,192.168.1.50,10.0.0.15,55585,443,ICMP,9,3037,81,1
2024-01-01 18:10:00,192.168.1.12,10.0.0.10,60710,80,TCP,10,3747,11,0
2024-01-01 18:11:00,192.168.1.193,10.0.0.216,3975,8080,TCP,5,1550,13,0
2024-01-01 18:12:00,192.168.1.54,10.0.0.122,18646,443,TCP,10,2903,1,0
2024-01-01 18:13:00,192.168.1.236,10.0.0.121,59341,443,TCP,7,1407,26,0
2024-01-01 18:14:00,192.168.1.133,10.0.0.125,5751,3389,TCP,10,3013,38,1
2024-01-01 18:15:00,192.168.1.222,10.0.0.170,54141,445,ICMP,13,3946,44,0
2024-01-01 18:16:00,192.168.1.222,10.0.0.72,39478,8080,UDP,6,1991,4,0
2024-01-01 18:17:00,192.168.1.251,10.0.0.152,59418,3389,UDP,11,2910,17,1
2024-01-01 18:18:00,192.168.1.57,10.0.0.208,37493,3389,TCP,12,3338,5,1
2024-01-01 18:19:00,192.168.1.145,10.0.0.49,36572,445,TCP,7,1582,32,0
2024-01-01 18:20:00,192.168.1.112,10.0.0.154,24806,443,TCP,17,3152,5,0
2024-01-01 18:21:00,192.168.1.47,10.0.0.91,51764,22,TCP,11,2690,70,0
2024-01-01 18:22:00,192.168.1.151,10.0.0.37,29478,443,TCP,9,1993,7,0
2024-01-01 18:23:00,192.168.1.207,10.0.0.68,3392,80,UDP,11,3485,10,0
2024-01-01 18:24:00,192.168.1.229,10.0.0.50,65424,3389,TCP,12,3289,57,1
2024-01-01 18:25:00,192.168.1.85,10.0.0.152,16616,443,TCP,10,2730,18,0
2024-01-01 18:26:00,192.168.1.142,10.0.0.19,23197,443,TCP,10,2507,1,0
2024-01-01 18:27:00,192.168.1.66,10.0.0.100,34228,22,TCP,9,1245,20,0
2024-01-01 18:28:00,192.168.1.75,10.0.0.60,36620,8080,TCP,5,1877,2,0
2024-01-01 18:29:00,192.168.1.179,10.0.0.167,35348,443,UDP,15,3749,126,0
2024-01-01 18:30:00,192.168.1.103,10.0.0.202,57746,3389,TCP,8,2235,26,1
2024-01-01 18:31:00,192.168.1.166,10.0.0.89,47156,443,UDP,5,1136,8,0
2024-01-01 18:32:00,192.168.1.192,10.0.0.146,62226,443,TCP,14,4880,24,0
2024-01-01 18:33:00,192.168.1.252,10.0.0.147,24888,80,TCP,11,3378,2,0
2024-01-01 18:34:00,192.168.1.226,10.0.0.164,59672,80,TCP,14,3621,48,0
2024-01-01 18:35:00,192.168.1.38,10.0.0.202,48853,53,UDP,8,2243,77,0
2024-01-01 18:36:00,192.168.1.50,10.0.0.225,31774,445,UDP,14,5374,62,0
2024-01-01 18:37:00,192.168.1.98,10.0.0.183,11600,443,TCP,12,3556,12,0
2024-01-01 18:38:00,192.168.1.82,10.0.0.242,17590,80,TCP,9,2618,11,0
2024-01-01 18:39:00,192.168.1.30,10.0.0.69,8214,443,TCP,15,3793,1,0
2024-01-01 18:40:00,192.168.1.79,10.0.0.175,24095,8080,TCP,8,1642,31,0
2024-01-01 18:41:00,192.168.1.91,10.0.0.49,39357,8080,UDP,8,2335,22,0
2024-01-01 18:42:00,192.168.1.179,10.0.0.227,57417,80,TCP,11,3479,18,0
2024-01-01 18:43:00,192.168.1.191,10.0.0.108,16393,22,TCP,4,1419,71,0
2024-01-01 18:44:00,192.168.1.226,10.0.0.226,25059,8080,TCP,12,2250,5,0
2024-01-01 18:45:00,192.168.1.52,10.0.0.161,55751,443,TCP,9,2193,1,0
2024-01-01 18:46:00,192.168.1.249,10.0.0.119,2613,443,TCP,9,2438,2,0
2024-01-01 18:47:00,192.168.1.166,10.0.0.149,59955,22,TCP,7,2098,7,0
2024-01-01 18:48:00,192.168.1.225,10.0.0.209,26259,443,TCP,12,3512,1,0
2024-01-01 18:49:00,192.168.1.216,10.0.0.150,1183,445,TCP,13,3820,20,0
2024-01-01 18:50:00,192.168.1.79,10.0.0.176,13169,445,TCP,12,3844,11,0
2024-01-01 18:51:00,192.168.1.252,10.0.0.37,16397,443,UDP,12,3058,5,0
2024-01-01 18:52:00,192.168.1.30,10.0.0.143,32945,443,TCP,14,4853,41,0
2024-01-01 18:53:00,192.168.1.247,10.0.0.163,40347,80,TCP,6,1930,6,0
2024-01-01 18:54:00,192.168.1.106,10.0.0.220,17261,443,TCP,15,4260,34,0
2024-01-01 18:55:00,192.168.1.51,10.0.0.199,42995,443,TCP,14,5320,12,0
2024-01-01 18:56:00,192.168.1.81,10.0.0.160,9268,443,TCP,6,2266,21,0
2024-01-01 18:57:00,192.168.1.133,10.0.0.11,15767,443,TCP,5,1733,81,0
2024-01-01 18:58:00,192.168.1.29,10.0.0.138,32590,80,TCP,6,894,1,0
2024-01-01 18:59:00,192.168.1.132,10.0.0.201,47125,80,ICMP,8,3031,20,0
2024-01-01 19:00:00,192.168.1.138,10.0.0.78,47133,443,TCP,11,3737,57,0
2024-01-01 19:01:00,192.168.1.184,10.0.0.77,57022,80,TCP,10,4003,26,0
2024-01-01 19:02:00,192.168.1.145,10.0.0.253,19715,80,TCP,13,4704,9,0
2024-01-01 19:03:00,192.168.1.74,10.0.0.185,35020,445,TCP,7,2652,15,0
2024-01-01 19:04:00,192.168.1.17,10.0.0.254,57402,443,TCP,8,2751,34,0
2024-01-01 19:05:00,192.168.1.252,10.0.0.153,6614,443,UDP,10,3674,66,0
2024-01-01 19:06:00,192.168.1.84,10.0.0.2,57095,445,TCP,14,5595,1,0
2024-01-01 19:07:00,192.168.1.216,10.0.0.64,6609,445,TCP,16,4973,2,0
2024-01-01 19:08:00,192.168.1.69,10.0.0.35,10251,443,TCP,8,1771,11,0
2024-01-01 19:09:00,192.168.1.34,10.0.0.7,29302,53,TCP,8,2277,7,0
2024-01-01 19:10:00,192.168.1.6,10.0.0.85,39838,443,TCP,10,3194,9,0
2024-01-01 19:11:00,192.168.1.53,10.0.0.146,13261,443,TCP,10,3037,7,0
2024-01-01 19:12:00,192.168.1.194,10.0.0.67,16673,443,TCP,9,2139,6,0
2024-01-01 19:13:00,192.168.1.205,10.0.0.42,38737,3389,TCP,6,1310,4,1
2024-01-01 19:14:00,192.168.1.126,10.0.0.118,8951,3389,TCP,12,3155,81,1
2024-01-01 19:15:00,192.168.1.235,10.0.0.125,46433,443,ICMP,12,4084,4,0
2024-01-01 19:16:00,192.168.1.43,10.0.0.167,49790,80,TCP,11,4169,6,0
2024-01-01 19:17:00,192.168.1.240,10.0.0.169,47178,443,UDP,10,3458,8,0
2024-01-01 19:18:00,192.168.1.203,10.0.0.241,8040,80,UDP,10,3528,81,0
2024-01-01 19:19:00,192.168.1.115,10.0.0.203,15051,443,TCP,12,3551,42,1
2024-01-01 19:20:00,192.168.1.111,10.0.0.231,49712,3389,TCP,12,2554,46,1
2024-01-01 19:21:00,192.168.1.249,10.0.0.24,25166,8080,TCP,17,4713,3,0
2024-01-01 19:22:00,192.168.1.151,10.0.0.188,47544,8080,TCP,9,2583,54,0
2024-01-01 19:23:00,192.168.1.183,10.0.0.46,55262,445,TCP,10,2751,15,0
2024-01-01 19:24:00,192.168.1.80,10.0.0.19,59632,443,UDP,17,5146,9,0
2024-01-01 19:25:00,192.168.1.95,10.0.0.68,24569,8080,UDP,8,2576,25,0
2024-01-01 19:26:00,192.168.1.203,10.0.0.218,52060,443,TCP,14,4797,51,0
2024-01-01 19:27:00,192.168.1.118,10.0.0.102,32921,80,TCP,8,2288,45,0
2024-01-01 19:28:00,192.168.1.144,10.0.0.42,51985,22,TCP,9,1843,66,0
2024-01-01 19:29:00,192.168.1.8,10.0.0.32,4191,443,UDP,10,2758,78,0
2024-01-01 19:30:00,192.168.1.132,10.0.0.167,45781,443,TCP,6,1813,8,0
2024-01-01 19:31:00,192.168.1.104,10.0.0.109,27941,443,TCP,9,3250,16,0
2024-01-01 19:32:00,192.168.1.132,10.0.0.238,23760,53,TCP,9,2444,1,0
2024-01-01 19:33:00,192.168.1.184,10.0.0.36,29014,80,TCP,6,1953,63,0
2024-01-01 19:34:00,192.168.1.25,10.0.0.232,63575,80,UDP,10,3145,5,0
2024-01-01 19:35:00,192.168.1.195,10.0.0.229,59185,445,TCP,14,4230,59,0
2024-01-01 19:36:00,192.168.1.96,10.0.0.97,15111,80,TCP,16,5544,11,0
2024-01-01 19:37:00,192.168.1.195,10.0.0.164,23464,443,UDP,10,2669,13,0
2024-01-01 19:38:00,192.168.1.155,10.0.0.131,36229,443,TCP,5,1356,1,0
